id,rule,state,puzzle,question,correct_answer,params
entropy_jugs_baseline_0079,entropy_jugs_baseline,baseline,"{""capacities"": [7, 9], ""target"": 4, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 7L | Jug B capacity: 9L | Starting state: [0, 0] | Target: 4L in either jug","[[0, 0], [0, 9], [7, 2], [0, 2], [2, 0], [2, 9], [7, 4]]","{""cap1"": 7, ""cap2"": 9, ""target"": 4, ""taxed"": false, ""path_length"": 7, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0080,entropy_jugs_baseline,baseline,"{""capacities"": [5, 12], ""target"": 7, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 5L | Jug B capacity: 12L | Starting state: [0, 0] | Target: 7L in either jug","[[0, 0], [0, 12], [5, 7]]","{""cap1"": 5, ""cap2"": 12, ""target"": 7, ""taxed"": false, ""path_length"": 3, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0081,entropy_jugs_baseline,baseline,"{""capacities"": [3, 4], ""target"": 2, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 4L | Starting state: [0, 0] | Target: 2L in either jug","[[0, 0], [3, 0], [0, 3], [3, 3], [2, 4]]","{""cap1"": 3, ""cap2"": 4, ""target"": 2, ""taxed"": false, ""path_length"": 5, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0082,entropy_jugs_baseline,baseline,"{""capacities"": [3, 5], ""target"": 2, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 5L | Starting state: [0, 0] | Target: 2L in either jug","[[0, 0], [0, 5], [3, 2]]","{""cap1"": 3, ""cap2"": 5, ""target"": 2, ""taxed"": false, ""path_length"": 3, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0083,entropy_jugs_baseline,baseline,"{""capacities"": [8, 10], ""target"": 2, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 8L | Jug B capacity: 10L | Starting state: [0, 0] | Target: 2L in either jug","[[0, 0], [0, 10], [8, 2]]","{""cap1"": 8, ""cap2"": 10, ""target"": 2, ""taxed"": false, ""path_length"": 3, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0084,entropy_jugs_baseline,baseline,"{""capacities"": [4, 5], ""target"": 3, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 4L | Jug B capacity: 5L | Starting state: [0, 0] | Target: 3L in either jug","[[0, 0], [4, 0], [0, 4], [4, 4], [3, 5]]","{""cap1"": 4, ""cap2"": 5, ""target"": 3, ""taxed"": false, ""path_length"": 5, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0085,entropy_jugs_baseline,baseline,"{""capacities"": [4, 7], ""target"": 5, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 4L | Jug B capacity: 7L | Starting state: [0, 0] | Target: 5L in either jug","[[0, 0], [4, 0], [0, 4], [4, 4], [1, 7], [1, 0], [0, 1], [4, 1], [0, 5]]","{""cap1"": 4, ""cap2"": 7, ""target"": 5, ""taxed"": false, ""path_length"": 9, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0086,entropy_jugs_baseline,baseline,"{""capacities"": [6, 7], ""target"": 5, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 6L | Jug B capacity: 7L | Starting state: [0, 0] | Target: 5L in either jug","[[0, 0], [6, 0], [0, 6], [6, 6], [5, 7]]","{""cap1"": 6, ""cap2"": 7, ""target"": 5, ""taxed"": false, ""path_length"": 5, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0087,entropy_jugs_baseline,baseline,"{""capacities"": [3, 7], ""target"": 4, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 7L | Starting state: [0, 0] | Target: 4L in either jug","[[0, 0], [0, 7], [3, 4]]","{""cap1"": 3, ""cap2"": 7, ""target"": 4, ""taxed"": false, ""path_length"": 3, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0088,entropy_jugs_baseline,baseline,"{""capacities"": [3, 4], ""target"": 1, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 4L | Starting state: [0, 0] | Target: 1L in either jug","[[0, 0], [0, 4], [3, 1]]","{""cap1"": 3, ""cap2"": 4, ""target"": 1, ""taxed"": false, ""path_length"": 3, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0089,entropy_jugs_baseline,baseline,"{""capacities"": [5, 8], ""target"": 1, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 5L | Jug B capacity: 8L | Starting state: [0, 0] | Target: 1L in either jug","[[0, 0], [0, 8], [5, 3], [0, 3], [3, 0], [3, 8], [5, 6], [0, 6], [5, 1]]","{""cap1"": 5, ""cap2"": 8, ""target"": 1, ""taxed"": false, ""path_length"": 9, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0090,entropy_jugs_baseline,baseline,"{""capacities"": [9, 10], ""target"": 8, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 9L | Jug B capacity: 10L | Starting state: [0, 0] | Target: 8L in either jug","[[0, 0], [9, 0], [0, 9], [9, 9], [8, 10]]","{""cap1"": 9, ""cap2"": 10, ""target"": 8, ""taxed"": false, ""path_length"": 5, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0091,entropy_jugs_baseline,baseline,"{""capacities"": [6, 10], ""target"": 2, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 6L | Jug B capacity: 10L | Starting state: [0, 0] | Target: 2L in either jug","[[0, 0], [6, 0], [0, 6], [6, 6], [2, 10]]","{""cap1"": 6, ""cap2"": 10, ""target"": 2, ""taxed"": false, ""path_length"": 5, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0092,entropy_jugs_baseline,baseline,"{""capacities"": [5, 8], ""target"": 3, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 5L | Jug B capacity: 8L | Starting state: [0, 0] | Target: 3L in either jug","[[0, 0], [0, 8], [5, 3]]","{""cap1"": 5, ""cap2"": 8, ""target"": 3, ""taxed"": false, ""path_length"": 3, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0093,entropy_jugs_baseline,baseline,"{""capacities"": [9, 11], ""target"": 5, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 9L | Jug B capacity: 11L | Starting state: [0, 0] | Target: 5L in either jug","[[0, 0], [9, 0], [0, 9], [9, 9], [7, 11], [7, 0], [0, 7], [9, 7], [5, 11]]","{""cap1"": 9, ""cap2"": 11, ""target"": 5, ""taxed"": false, ""path_length"": 9, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0094,entropy_jugs_baseline,baseline,"{""capacities"": [9, 11], ""target"": 7, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 9L | Jug B capacity: 11L | Starting state: [0, 0] | Target: 7L in either jug","[[0, 0], [9, 0], [0, 9], [9, 9], [7, 11]]","{""cap1"": 9, ""cap2"": 11, ""target"": 7, ""taxed"": false, ""path_length"": 5, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0095,entropy_jugs_baseline,baseline,"{""capacities"": [3, 8], ""target"": 6, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 8L | Starting state: [0, 0] | Target: 6L in either jug","[[0, 0], [3, 0], [0, 3], [3, 3], [0, 6]]","{""cap1"": 3, ""cap2"": 8, ""target"": 6, ""taxed"": false, ""path_length"": 5, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0096,entropy_jugs_baseline,baseline,"{""capacities"": [3, 11], ""target"": 8, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 11L | Starting state: [0, 0] | Target: 8L in either jug","[[0, 0], [0, 11], [3, 8]]","{""cap1"": 3, ""cap2"": 11, ""target"": 8, ""taxed"": false, ""path_length"": 3, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0097,entropy_jugs_baseline,baseline,"{""capacities"": [6, 7], ""target"": 3, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 6L | Jug B capacity: 7L | Starting state: [0, 0] | Target: 3L in either jug","[[0, 0], [0, 7], [6, 1], [0, 1], [1, 0], [1, 7], [6, 2], [0, 2], [2, 0], [2, 7], [6, 3]]","{""cap1"": 6, ""cap2"": 7, ""target"": 3, ""taxed"": false, ""path_length"": 11, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0098,entropy_jugs_baseline,baseline,"{""capacities"": [5, 9], ""target"": 3, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 5L | Jug B capacity: 9L | Starting state: [0, 0] | Target: 3L in either jug","[[0, 0], [0, 9], [5, 4], [0, 4], [4, 0], [4, 9], [5, 8], [0, 8], [5, 3]]","{""cap1"": 5, ""cap2"": 9, ""target"": 3, ""taxed"": false, ""path_length"": 9, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0099,entropy_jugs_baseline,baseline,"{""capacities"": [3, 10], ""target"": 5, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 10L | Starting state: [0, 0] | Target: 5L in either jug","[[0, 0], [3, 0], [0, 3], [3, 3], [0, 6], [3, 6], [0, 9], [3, 9], [2, 10], [2, 0], [0, 2], [3, 2], [0, 5]]","{""cap1"": 3, ""cap2"": 10, ""target"": 5, ""taxed"": false, ""path_length"": 13, ""has_taxed_distractor"": true}"
entropy_jugs_baseline_0100,entropy_jugs_baseline,baseline,"{""capacities"": [8, 9], ""target"": 5, ""start"": [0, 0]}","You are playing the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other (transfers water exactly, no loss).
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 8L | Jug B capacity: 9L | Starting state: [0, 0] | Target: 5L in either jug","[[0, 0], [8, 0], [0, 8], [8, 8], [7, 9], [7, 0], [0, 7], [8, 7], [6, 9], [6, 0], [0, 6], [8, 6], [5, 9]]","{""cap1"": 8, ""cap2"": 9, ""target"": 5, ""taxed"": false, ""path_length"": 13, ""has_taxed_distractor"": true}"
